x y mut
     0.750000000E+00     0.615495105E-01     0.465379591E-03
     0.750000000E+00     0.617848110E-01     0.469399034E-03
     0.750000000E+00     0.620249022E-01     0.473611377E-03
     0.750000000E+00     0.622698848E-01     0.478057220E-03
     0.750000000E+00     0.625198629E-01     0.482777774E-03
     0.750000000E+00     0.627749261E-01     0.487814628E-03
     0.750000000E+00     0.630351898E-01     0.493210056E-03
     0.750000000E+00     0.633007583E-01     0.499007408E-03
     0.750000000E+00     0.635717359E-01     0.505251373E-03
     0.750000000E+00     0.638482344E-01     0.511988328E-03
     0.750000000E+00     0.641303581E-01     0.519266818E-03
     0.750000000E+00     0.644182410E-01     0.527137920E-03
     0.750000000E+00     0.647119802E-01     0.535655708E-03
     0.750000000E+00     0.650117096E-01     0.544877927E-03
     0.750000000E+00     0.653175410E-01     0.554866594E-03
     0.750000000E+00     0.656296086E-01     0.565688679E-03
     0.750000000E+00     0.659480315E-01     0.577417493E-03
     0.750000000E+00     0.662729364E-01     0.590133335E-03
     0.750000000E+00     0.666044649E-01     0.603925466E-03
     0.750000000E+00     0.669427511E-01     0.618893275E-03
     0.750000000E+00     0.672879216E-01     0.635148492E-03
     0.750000000E+00     0.676401329E-01     0.652816845E-03
     0.750000000E+00     0.679995116E-01     0.672040420E-03
     0.750000000E+00     0.683662143E-01     0.692979578E-03
     0.750000000E+00     0.687403899E-01     0.715815288E-03
     0.750000000E+00     0.691221875E-01     0.740750838E-03
     0.750000000E+00     0.695117634E-01     0.768013881E-03
     0.750000000E+00     0.699092742E-01     0.797858054E-03
     0.750000000E+00     0.703148913E-01     0.830564852E-03
     0.750000000E+00     0.707287636E-01     0.866445247E-03
     0.750000000E+00     0.711510700E-01     0.905841560E-03
     0.750000000E+00     0.715819817E-01     0.949128094E-03
     0.750000000E+00     0.720216703E-01     0.996714691E-03
     0.750000000E+00     0.724703219E-01     0.104904809E-02
     0.750000000E+00     0.729281079E-01     0.110661483E-02
     0.750000000E+00     0.733952221E-01     0.116994331E-02
     0.750000000E+00     0.738718506E-01     0.123960740E-02
     0.750000000E+00     0.743581947E-01     0.131623016E-02
     0.750000000E+00     0.748544406E-01     0.140048866E-02
     0.750000000E+00     0.753607970E-01     0.149311987E-02
     0.750000000E+00     0.758774724E-01     0.159492815E-02
     0.750000000E+00     0.764046755E-01     0.170679326E-02
     0.750000000E+00     0.769426149E-01     0.182967994E-02
     0.750000000E+00     0.774915215E-01     0.196464895E-02
     0.750000000E+00     0.780516040E-01     0.211286801E-02
     0.750000000E+00     0.786231008E-01     0.227562396E-02
     0.750000000E+00     0.792062354E-01     0.245433673E-02
     0.750000000E+00     0.798012536E-01     0.265057269E-02
     0.750000000E+00     0.804083940E-01     0.286606071E-02
     0.750000000E+00     0.810279023E-01     0.310271035E-02
     0.750000000E+00     0.816600319E-01     0.336263177E-02
     0.750000000E+00     0.823050436E-01     0.364815851E-02
     0.750000000E+00     0.829631981E-01     0.396187510E-02
     0.750000000E+00     0.836347562E-01     0.430664746E-02
     0.750000000E+00     0.843199935E-01     0.468566106E-02
     0.750000000E+00     0.850191933E-01     0.510246935E-02
     0.750000000E+00     0.857326385E-01     0.556106144E-02
     0.750000000E+00     0.864606198E-01     0.606598030E-02
     0.750000000E+00     0.872034278E-01     0.662257825E-02
     0.750000000E+00     0.879613754E-01     0.696908869E-02
     0.750000000E+00     0.887347605E-01     0.696893223E-02
     0.750000000E+00     0.895239037E-01     0.696865306E-02
     0.750000000E+00     0.903291252E-01     0.696835644E-02
     0.750000000E+00     0.911507454E-01     0.696804537E-02
     0.750000000E+00     0.919891145E-01     0.696771895E-02
     0.750000000E+00     0.928445529E-01     0.696737715E-02
     0.750000000E+00     0.937174257E-01     0.696701906E-02
     0.750000000E+00     0.946080830E-01     0.696664443E-02
     0.750000000E+00     0.955168825E-01     0.696625258E-02
     0.750000000E+00     0.964441967E-01     0.696584233E-02
     0.750000000E+00     0.973903980E-01     0.696541346E-02
     0.750000000E+00     0.983558815E-01     0.696496502E-02
     0.750000000E+00     0.993410420E-01     0.696449610E-02
     0.750000000E+00     0.100346259E+00     0.696400576E-02
     0.750000000E+00     0.101371966E+00     0.696349330E-02
     0.750000000E+00     0.102418564E+00     0.696295756E-02
     0.750000000E+00     0.103486485E+00     0.696239783E-02
     0.750000000E+00     0.104576170E+00     0.696181273E-02
     0.750000000E+00     0.105688043E+00     0.696120132E-02
     0.750000000E+00     0.106822580E+00     0.696056243E-02
     0.750000000E+00     0.107980221E+00     0.695989490E-02
     0.750000000E+00     0.109161451E+00     0.695919781E-02
     0.750000000E+00     0.110366746E+00     0.695846928E-02
     0.750000000E+00     0.111596599E+00     0.695770839E-02
     0.750000000E+00     0.112851500E+00     0.695691374E-02
     0.750000000E+00     0.114131979E+00     0.695608393E-02
     0.750000000E+00     0.115438535E+00     0.695521734E-02
     0.750000000E+00     0.116771713E+00     0.695431279E-02
     0.750000000E+00     0.118132054E+00     0.695336843E-02
     0.750000000E+00     0.119520105E+00     0.695238262E-02
     0.750000000E+00     0.120936438E+00     0.695135398E-02
     0.750000000E+00     0.122381620E+00     0.695028086E-02
     0.750000000E+00     0.123856254E+00     0.694916118E-02
     0.750000000E+00     0.125360921E+00     0.694799330E-02
     0.750000000E+00     0.126896247E+00     0.694677490E-02
     0.750000000E+00     0.128462851E+00     0.694550457E-02
     0.750000000E+00     0.130061373E+00     0.694417977E-02
     0.750000000E+00     0.131692469E+00     0.694279838E-02
     0.750000000E+00     0.133356779E+00     0.694135809E-02
     0.750000000E+00     0.135055005E+00     0.693985703E-02
     0.750000000E+00     0.136787831E+00     0.693829241E-02
     0.750000000E+00     0.138555959E+00     0.693666167E-02
     0.750000000E+00     0.140360117E+00     0.693496223E-02
     0.750000000E+00     0.142201021E+00     0.693319156E-02
     0.750000000E+00     0.144079417E+00     0.693134684E-02
     0.750000000E+00     0.145996093E+00     0.692942482E-02
     0.750000000E+00     0.147951826E+00     0.692742295E-02
     0.750000000E+00     0.149947405E+00     0.692533748E-02
     0.750000000E+00     0.151983618E+00     0.692316540E-02
     0.750000000E+00     0.154061332E+00     0.692090346E-02
     0.750000000E+00     0.156181380E+00     0.691854744E-02
     0.750000000E+00     0.158344596E+00     0.691609434E-02
     0.750000000E+00     0.160551905E+00     0.691353949E-02
     0.750000000E+00     0.162804171E+00     0.691087916E-02
     0.750000000E+00     0.165102333E+00     0.690810871E-02
     0.750000000E+00     0.167447313E+00     0.690522394E-02
     0.750000000E+00     0.169840067E+00     0.690222019E-02
     0.750000000E+00     0.172281563E+00     0.689909281E-02
     0.750000000E+00     0.174772799E+00     0.689583668E-02
     0.750000000E+00     0.177314788E+00     0.689244620E-02
     0.750000000E+00     0.179908573E+00     0.688891602E-02
     0.750000000E+00     0.182555198E+00     0.688523939E-02
     0.750000000E+00     0.185255751E+00     0.688141049E-02
     0.750000000E+00     0.188011303E+00     0.687742257E-02
     0.750000000E+00     0.190823003E+00     0.687326747E-02
     0.750000000E+00     0.193691998E+00     0.686893822E-02
     0.750000000E+00     0.196619421E+00     0.686442689E-02
     0.750000000E+00     0.199606493E+00     0.685972488E-02
     0.750000000E+00     0.202654436E+00     0.685482402E-02
     0.750000000E+00     0.205764457E+00     0.684971386E-02
     0.750000000E+00     0.208937838E+00     0.684438529E-02
     0.750000000E+00     0.212175876E+00     0.683882716E-02
     0.750000000E+00     0.215479880E+00     0.683302758E-02
     0.750000000E+00     0.218851193E+00     0.682697515E-02
     0.750000000E+00     0.222291201E+00     0.682065589E-02
     0.750000000E+00     0.225801289E+00     0.681405608E-02
     0.750000000E+00     0.229382887E+00     0.680716010E-02
     0.750000000E+00     0.233037442E+00     0.679995073E-02
     0.750000000E+00     0.236766457E+00     0.679241004E-02
     0.750000000E+00     0.240571454E+00     0.678451755E-02
     0.750000000E+00     0.244453966E+00     0.677625090E-02
     0.750000000E+00     0.248415559E+00     0.676758494E-02
     0.750000000E+00     0.252457872E+00     0.675849174E-02
     0.750000000E+00     0.256582543E+00     0.674893940E-02
     0.750000000E+00     0.260791257E+00     0.673889183E-02
     0.750000000E+00     0.265085712E+00     0.672830734E-02
     0.750000000E+00     0.269467637E+00     0.671713660E-02
     0.750000000E+00     0.273938849E+00     0.670532044E-02
     0.750000000E+00     0.278501138E+00     0.669278717E-02
     0.750000000E+00     0.283156380E+00     0.667944457E-02
     0.750000000E+00     0.287906482E+00     0.666517112E-02
     0.750000000E+00     0.292753353E+00     0.664979382E-02
     0.750000000E+00     0.297698959E+00     0.663305027E-02
     0.750000000E+00     0.302745327E+00     0.661446783E-02
     0.750000000E+00     0.307894483E+00     0.659237965E-02
     0.750000000E+00     0.313148573E+00     0.656502624E-02
     0.750000000E+00     0.318509683E+00     0.653876388E-02
     0.750000000E+00     0.323980048E+00     0.651393668E-02
     0.750000000E+00     0.329561814E+00     0.649048295E-02
     0.750000000E+00     0.335257336E+00     0.646834192E-02
